Floor Area,Floor Number,#ofPeople,schedule_recorded,total_window_area,Heating,Lighting,Equipment
113.696069,1,0.026386,0,16.15,70.08,17.45,5.76
73.440309,1,0.04085,2,13.73,115.65,16.67,5.76
154.237156,0,0.019451,3,18.66,37.05,17.54,5.76
100.558121,1,0.009944,2,15.32,99.61,16.56,5.76
74.755331,2,0.026754,0,12.97,47.63,15.71,5.76
87.255347,0,0.011461,3,14.2,62.4,18.63,5.76
188.470126,2,0.015918,0,20.84,61.39,15.89,5.76
75.521203,0,0.039724,3,13.23,47.97,16.53,5.76
74.045767,0,0.040515,3,13.86,61.01,17.95,5.76
126.325189,2,0.007916,2,17.13,94.39,15.74,5.76
70.304809,2,0.042671,0,13.4,80.3,15.52,5.76
154.787153,0,0.019381,3,18.82,36.94,16.9,5.76
78.102864,0,0.012804,3,14.32,62.62,16.44,5.76
69.716654,2,0.014344,2,13.18,114.9,15.49,5.76
120.138315,1,0.024971,2,16.55,84.13,15.76,5.76
101.699891,0,0.009833,3,15.39,52.8,18.05,5.76
77.896748,1,0.038513,0,14.14,73.21,15.59,5.76
106.650485,0,0.028129,3,22.05,55.18,17.37,5.76
99.996981,1,0.030001,0,15.24,68.09,15.73,5.76
116.245337,1,0.025807,2,16.35,87.32,16.7,5.76
94.146847,1,0.031865,0,14.93,64.22,15.58,5.76
106.273527,2,0.018819,0,22.43,48.43,15.82,5.76
99.341278,1,0.030199,0,15.18,73.26,16.03,5.76
96.579911,2,0.031062,2,15.42,97.99,15.68,5.76
68.114584,0,0.044043,3,12.39,62.13,16.52,5.76
68.41074,1,0.073088,0,20.54,88.47,16.1,5.76
125.132425,2,0.007992,1,26.42,95.94,15.59,5.76
79.989509,1,0.037505,0,13.42,72.43,16.23,5.76
124.389847,1,0.008039,2,24.21,95.85,16.35,5.76
72.972421,0,0.041111,3,12.81,57.71,16.52,5.76
135.790398,1,0.014729,1,17.51,75.61,16.07,5.76
87.760218,2,0.022789,1,14.71,98.61,15.56,5.76
76.140113,1,0.039401,0,13.86,73.92,15.8,5.76
74.756213,2,0.026754,0,13.9,49.64,15.57,5.76
96.318151,0,0.031147,3,14.87,57.91,18.33,5.76
94.751453,0,0.010554,3,15.12,52.16,17.79,5.76
102.740459,2,0.019467,0,15.55,45.2,16.06,5.76
72.752377,0,0.013745,3,12.86,70.3,18.39,5.76
100.558121,2,0.029833,0,15.32,72.5,16.3,5.76
92.712943,2,0.05393,0,14.91,64.5,15.62,5.76
107.578997,1,0.027886,0,23.82,68.47,16.02,5.76
88.491085,2,0.011301,1,14.6,99.61,15.62,5.76
66.161574,2,0.045344,0,13.06,80.34,15.55,5.76
108.34368,2,0.02769,0,15.62,63.45,16.15,5.76
85.169553,2,0.035224,2,14.35,103.81,15.59,5.76
66.161574,2,0.030229,1,13.06,108.97,15.59,5.76
99.341278,1,0.050332,0,15.18,62.79,16.63,5.76
154.78863,2,0.019381,0,18.67,59.29,16.12,5.76
104.751695,0,0.028639,3,15.47,42.94,16.34,5.76
78.917712,0,0.063357,3,14.16,54.94,16.67,5.76
88.868821,0,0.011253,3,14.58,53.93,17.65,5.76
67.285304,1,0.014862,2,13.75,135.24,15.28,5.76
109.958751,1,0.027283,0,16.11,65.41,16.71,5.76
109.958751,2,0.027283,0,16.11,66.28,15.76,5.76
95.385921,0,0.020967,3,14.99,44.12,16.74,5.76
67.504339,2,0.014814,2,12.83,115.85,15.54,5.76
72.590157,0,0.013776,3,18.11,69.17,15.99,5.76
106.860612,1,0.028074,2,22.08,105.99,15.84,5.76
73.489464,2,0.040822,0,12.99,72.35,15.56,5.76
69.797523,0,0.071636,3,12.83,55.02,17.52,5.76
70.304809,0,0.071119,3,13.4,66.34,18.41,5.76
72.91603,2,0.041143,2,12.97,108.55,16.18,5.76
104.85894,0,0.02861,3,15.6,51.3,17.48,5.76
106.392689,2,0.046996,0,21.89,70.92,15.75,5.76
102.477709,0,0.019516,3,21.55,57.85,17.26,5.76
97.440981,2,0.020525,0,21.19,51.2,15.57,5.76
110.068591,2,0.009085,2,16.05,92.91,15.73,5.76
79.371303,0,0.037797,3,13.87,61.15,18.28,5.76
92.645357,0,0.032382,3,20.97,58.73,17.87,5.76
98.442842,1,0.010158,1,15.44,97.85,17.08,5.76
124.683703,2,0.016041,0,26.07,47.57,15.56,5.76
138.495194,2,0.021661,0,18.51,68.68,15.77,5.76
98.575513,0,0.010145,3,15.3,52.78,17.14,5.76
88.752582,0,0.033802,3,14.59,57.63,18.93,5.76
73.845586,2,0.013542,2,13.93,115.8,15.6,5.76
80.274607,2,0.024914,0,13.44,46.87,16.02,5.76
105.127372,1,0.028537,0,15.54,70.84,16.33,5.76
71.509486,0,0.013984,3,13.72,63.43,17.17,5.76
92.952286,0,0.032275,3,14.7,57.01,18.16,5.76
83.460392,1,0.035945,0,14.25,71.96,16.56,5.76
95.081895,1,0.010517,2,15.07,111.65,17.38,5.76
101.06836,2,0.009894,2,15.54,99.92,16.08,5.76
88.868821,0,0.033758,3,14.58,46.94,16.11,5.76
111.178903,0,0.008995,3,22.74,62.22,17.72,5.76
95.081895,2,0.031552,0,15.07,71.98,15.68,5.76
106.516564,2,0.028165,0,15.82,71.26,16.33,5.76
94.481435,0,0.021168,3,15.01,28.01,18.3,5.76
102.364097,0,0.029307,3,15.6,50.41,18.15,5.76
74.756213,0,0.026754,3,13.9,35.47,17.89,5.76
69.029816,2,0.072432,0,12.53,76.32,16.28,5.76
67.7327,2,0.029528,0,12.71,50.28,15.6,5.76
135.092942,1,0.014805,0,17.44,48.96,16.9,5.76
109.003596,0,0.027522,3,15.93,43.29,17.26,5.76
88.823853,2,0.022516,0,14.14,50.46,15.78,5.76
91.389244,1,0.032827,2,15.02,102.79,16.23,5.76
85.454455,2,0.035106,0,14.11,67.58,15.51,5.76
81.333405,0,0.036885,3,14.05,52.89,17.13,5.76
90.707581,1,0.022049,0,14.64,51.16,15.78,5.76
70.846545,1,0.02823,0,13.57,58.62,16.83,5.76
75.610705,0,0.066128,3,13.06,53.86,18.3,5.76
99.657421,0,0.030103,3,15.36,53.42,18.11,5.76
105.127372,1,0.028537,0,15.54,65.04,16.24,5.76
91.526247,2,0.032777,2,14.4,99.17,15.73,5.76
89.679605,0,0.011151,3,14.62,55.17,17.85,5.76
77.75854,2,0.025721,0,13.84,49,15.56,5.76
98.3718,0,0.010166,3,14.98,58.67,18.41,5.76
77.004954,2,0.038959,2,14.06,115.51,15.47,5.76
87.20693,0,0.034401,3,14.56,53.32,17.86,5.76
99.649591,0,0.050176,3,15.56,50.46,17.46,5.76
81.469355,2,0.036824,0,13.97,77.69,16.52,5.76
97.331332,1,0.051371,0,15.42,71.04,16.92,5.76
91.79633,1,0.032681,0,14.9,69.85,17.09,5.76
101.699891,1,0.029499,2,15.39,96.28,16.97,5.76
73.845586,0,0.013542,3,13.93,64.66,17.6,5.76
82.525561,2,0.012117,1,13.69,100.04,15.77,5.76
68.859566,1,0.014522,1,13.27,112.44,16.58,5.76
106.677196,2,0.009374,2,22.05,105.43,15.83,5.76
68.41074,0,0.029235,3,20.54,39.06,17.8,5.76
89.416777,1,0.033551,0,14.58,73.4,17.28,5.76
106.707932,0,0.009371,3,16.03,50.57,17.31,5.76
66.623185,1,0.01501,2,12.25,113.18,16.67,5.76
98.390185,0,0.020327,3,15.25,30.27,18.01,5.76
109.281031,0,0.045754,3,16.09,53.84,18.46,5.76
115.544528,1,0.025964,0,16.2,72.28,17.17,5.76
91.186713,2,0.010967,2,14.82,106.19,15.67,5.76
128.309536,1,0.023381,2,25.36,104.66,16.99,5.76
83.76036,0,0.035816,3,14.09,55.24,17.26,5.76
93.284431,0,0.03216,3,14.91,53.95,16.13,5.76
112.812967,2,0.026593,0,22.74,75.73,15.7,5.76
87.22061,1,0.02293,0,14.4,48.85,16.36,5.76
103.365143,2,0.009674,1,21.93,105.02,15.8,5.76
113.497814,0,0.008811,3,16.1,50.62,17.77,5.76
70.561509,0,0.014172,3,13.24,66.9,17.29,5.76
108.565792,0,0.027633,3,15.84,46.32,17.74,5.76
102.736709,0,0.009734,3,15.63,51.21,16.37,5.76
103.037993,2,0.029115,0,15.7,72.16,15.67,5.76
94.499997,1,0.021164,0,14.95,55.19,17.44,5.76
138.495194,0,0.021661,3,18.51,47.27,17.41,5.76
67.985729,0,0.029418,3,13.14,32.39,16.72,5.76
72.7994,2,0.027473,0,13.82,53.12,15.59,5.76
155.588072,2,0.019282,0,18.8,62.8,15.8,5.76
81.575465,0,0.024517,3,14.46,27.87,17.62,5.76
91.172661,1,0.021936,0,14.7,54.79,16.74,5.76
84.779382,2,0.011795,1,14.25,100.89,15.56,5.76
127.556106,1,0.023519,2,23.99,93.79,17.3,5.76
98.101168,0,0.050968,3,15.4,48.23,17.84,5.76
100.818338,1,0.029756,0,15.41,75.57,16.91,5.76
66.464438,1,0.045137,0,12.6,78.64,16.99,5.76
102.468989,0,0.048795,3,15.53,54.64,18.82,5.76
71.509486,0,0.013984,3,13.72,68.27,17.01,5.76
110.565057,1,0.027133,0,16.91,72.75,15.73,5.76
97.033738,0,0.051528,3,15.16,42.99,17.12,5.76
105.987377,1,0.028305,0,21.97,78.16,15.86,5.76
103.563377,0,0.009656,3,15.46,54.03,18.17,5.76
89.127113,2,0.0561,0,14.8,68.64,15.69,5.76
89.574729,1,0.055819,0,14.45,67.47,16.13,5.76
71.844165,0,0.013919,3,13.75,63.8,16.84,5.76
80.836956,1,0.024741,0,13.8,50.11,16.27,5.76
66.859022,2,0.029914,0,12.54,50.47,15.55,5.76
66.477591,1,0.030085,0,12.4,51.97,15.58,5.76
99.59316,1,0.010041,2,21.86,117.28,17.35,5.76
102.736709,1,0.019467,1,15.63,85.84,16.53,5.76
108.565792,1,0.009211,2,15.84,100.2,16.31,5.76
91.945038,0,0.032628,3,14.87,58.84,18.07,5.76
89.416777,2,0.022367,0,14.58,44.66,15.64,5.76
106.516564,0,0.009388,3,15.82,51.77,18.49,5.76
111.225699,0,0.008991,3,16.04,48.92,17.44,5.76
104.972133,0,0.047632,3,15.52,42.01,16.93,5.76
73.489464,1,0.040822,2,12.99,104.89,15.58,5.76
115.176135,1,0.008682,2,16.16,95.8,16.9,5.76
96.489927,1,0.020728,0,15.2,50.75,17.11,5.76
68.678574,0,0.043682,3,13.43,65.46,17.06,5.76
106.405982,1,0.028194,2,15.87,92.58,16.4,5.76
102.740459,0,0.048666,3,15.55,49.85,18.09,5.76
154.78863,2,0.012921,0,18.67,41.32,16.32,5.76
135.677942,2,0.022111,0,17.51,62.17,16.23,5.76
97.671866,0,0.030715,3,15.22,52.12,17.94,5.76
71.844165,0,0.013919,3,13.75,69.89,17.91,5.76
95.002168,2,0.031578,0,15.12,69.72,15.75,5.76
75.521203,2,0.066207,0,13.23,73.42,15.76,5.76
90.405916,1,0.055306,0,14.69,67.58,16.75,5.76
88.289831,2,0.033979,0,14.54,69.2,15.59,5.76
80.34634,1,0.024892,0,13.73,53.59,17.63,5.76
70.906478,0,0.042309,3,13.25,62.68,18.16,5.76
111.277389,1,0.008987,1,22.59,109.03,17.78,5.76
99.657421,2,0.030103,0,15.36,71.11,16.2,5.76
67.504339,2,0.044442,0,12.83,75.98,15.5,5.76
104.972133,0,0.009526,3,15.52,44.05,16.82,5.76
128.17954,1,0.023405,0,24.55,74.3,16.65,5.76
92.712943,1,0.032358,0,14.91,76.98,17.17,5.76
109.065912,2,0.018338,0,22.35,48.96,15.75,5.76
77.446076,0,0.038737,3,13.98,64.96,17.73,5.76
89.588465,1,0.011162,2,14.69,103.14,17.57,5.76
70.266182,0,0.042695,3,12.6,65.35,18.34,5.76
67.295906,2,0.01486,2,12.45,112.89,15.59,5.76
87.255347,1,0.034382,0,14.2,75.13,16.5,5.76
98.442842,0,0.010158,3,15.44,61.85,18.23,5.76
95.002168,2,0.031578,2,15.12,101.37,15.74,5.76
128.54064,2,0.015559,0,24.1,47.63,15.65,5.76
66.464438,0,0.045137,3,12.6,59.49,17.39,5.76
75.779132,1,0.026392,1,13.06,107.25,16.88,5.76
108.579039,0,0.046049,3,15.75,48.54,18.92,5.76
88.752582,1,0.033802,2,14.59,95.34,15.63,5.76
111.178903,0,0.008995,3,22.74,60.03,18.15,5.76
108.53439,0,0.018427,3,15.82,22.53,17.06,5.76
117.77177,1,0.008491,2,16.49,95.76,17.36,5.76
108.53439,2,0.027641,0,15.82,65.82,15.85,5.76
117.27499,1,0.025581,0,16.64,71.67,18.8,5.76
93.651631,0,0.032034,3,15.03,46.7,17.48,5.76
148.961842,0,0.020139,3,18.35,38.19,17.44,5.76
84.194187,2,0.035632,0,15.84,81.33,15.54,5.76
88.752582,0,0.033802,3,14.59,47.61,18.34,5.76
75.326182,1,0.013276,1,13.08,112.2,16.07,5.76
67.107402,2,0.044704,0,12.88,76.86,15.52,5.76
173.702347,1,0.028785,0,21.43,62.8,16.09,5.76
97.601906,1,0.051229,0,15.4,65.07,16.97,5.76
101.06836,1,0.029683,0,15.54,70.97,16.95,5.76
77.669759,2,0.038625,0,14.33,79.59,15.62,5.76
106.860612,2,0.028074,0,22.08,73.78,15.8,5.76
97.440981,2,0.010263,1,21.19,102.48,15.74,5.76
74.461759,0,0.040289,3,13.73,55.87,17.11,5.76
135.584656,1,0.007375,1,17.47,87.29,16.79,5.76
104.114843,1,0.028814,2,15.79,96.01,16.32,5.76
125.132425,0,0.007992,3,26.42,52.62,17.16,5.76
74.826338,2,0.040093,0,13.87,78.78,15.61,5.76
107.561417,2,0.018594,0,22.09,50.77,15.74,5.76
83.541176,1,0.059851,0,14.32,72.97,16.6,5.76
77.298572,2,0.025874,1,13.78,100.58,15.63,5.76
95.081895,2,0.010517,1,15.07,98.67,15.61,5.76
74.427594,1,0.040308,0,12.94,73.52,15.87,5.76
71.739796,2,0.069696,0,12.76,70.45,15.64,5.76
92.712943,1,0.032358,2,14.91,108.12,16.93,5.76
66.623185,1,0.045029,0,12.25,82.22,17.3,5.76
77.446076,1,0.038737,0,13.98,76.77,17.24,5.76
76.379309,2,0.013093,1,13.17,99.59,15.74,5.76
75.521203,0,0.026483,3,13.23,49.66,16.91,5.76
94.980144,2,0.031586,0,15.2,69,15.69,5.76
85.169553,0,0.035224,3,14.35,52.77,16.63,5.76
185.47414,0,0.005392,3,20.43,43.42,18.06,5.76
86.978825,1,0.034491,0,14.44,71.67,16.2,5.76
138.495194,1,0.00722,2,18.51,98.24,17.1,5.76
113.696069,2,0.026386,0,16.15,65.02,15.86,5.76
97.394705,1,0.020535,0,15.21,53.79,17.54,5.76
71.562701,2,0.041921,2,13.66,117.93,15.59,5.76
88.930427,0,0.011245,3,14.79,62.73,17.9,5.76
101.253055,1,0.019752,0,21.86,54.14,15.94,5.76
124.147076,1,0.008055,1,25.96,103.1,16.68,5.76
73.071225,1,0.041056,0,12.9,79.49,17.43,5.76
85.879034,1,0.023289,0,14.12,52.04,16.77,5.76
99.260871,0,0.010074,3,15.18,58.03,17.72,5.76
94.146847,2,0.010622,2,14.93,103.99,15.62,5.76
83.752575,0,0.03582,3,14.34,59.25,17.42,5.76
113.023291,0,0.008848,3,16.03,51.65,18.42,5.76
98.575513,1,0.030434,0,15.3,69.34,16.14,5.76
100.221595,1,0.009978,1,15.35,93.05,16.81,5.76
75.923015,2,0.065856,0,13.69,68.85,15.47,5.76
71.627683,1,0.041883,0,12.7,81.11,17.3,5.76
97.331332,0,0.030823,3,15.42,51.99,18.08,5.76
84.711093,1,0.059024,0,13.88,74.86,17.36,5.76
94.220514,2,0.03184,2,15.03,100.53,15.67,5.76
68.071073,1,0.014691,1,13.19,107.6,16.06,5.76
195.916128,1,0.025521,0,21.52,59.19,16.81,5.76
74.755331,2,0.040131,0,12.97,73.33,15.65,5.76
135.677942,0,0.00737,3,17.51,46.28,17.03,5.76
104.972133,1,0.009526,2,15.52,90.45,16.15,5.76
84.9183,2,0.035328,0,13.91,74.28,16.19,5.76
69.029816,0,0.014486,3,12.53,65.23,17.73,5.76
90.137501,2,0.011094,2,14.5,108.14,16.45,5.76
104.999743,0,0.009524,3,15.58,49.78,16.92,5.76
129.280193,1,0.038676,0,25.81,69.08,16.43,5.76
77.558132,1,0.025787,0,13.58,52.5,15.65,5.76
102.740459,1,0.0292,2,15.55,96.33,17.12,5.76
99.371642,1,0.050316,0,21.44,72.71,16.38,5.76
107.561417,0,0.009297,3,22.09,54.37,16.83,5.76
93.694853,2,0.032019,0,15.1,68.35,15.63,5.76
93.284431,2,0.03216,2,14.91,97.79,15.69,5.76
96.143144,2,0.020802,0,15.1,45.73,16.83,5.76
111.803616,0,0.026833,3,15.99,47.63,18.34,5.76
101.209074,2,0.029642,0,15.59,72.4,15.65,5.76
126.325189,0,0.03958,3,17.13,50.43,18.44,5.76
114.759146,0,0.026142,3,16.41,51.08,17.82,5.76
97.98155,0,0.020412,3,15.24,30.68,18.1,5.76
132.093163,0,0.022711,3,26.05,48.7,16.73,5.76
119.505279,0,0.025103,3,17.43,46.03,17.89,5.76
66.859022,0,0.029914,3,12.54,33.46,18.71,5.76
99.399593,2,0.020121,0,15.44,46.27,16.18,5.76
95.941552,0,0.031269,3,15.15,49.97,18.6,5.76
84.209239,2,0.02375,1,14.66,102.04,15.55,5.76
98.386216,0,0.030492,3,15.5,58.69,18.22,5.76
114.759146,0,0.026142,3,16.41,47.5,17.36,5.76
114.94659,1,0.026099,0,16.11,69.41,17.51,5.76
79.345858,1,0.012603,1,13.42,93.91,16.18,5.76
90.94353,1,0.010996,2,14.67,118.31,17.07,5.76
114.94659,2,0.0087,2,16.11,99.04,15.86,5.76
130.417075,1,0.023003,0,24.76,66.3,15.9,5.76
118.09656,1,0.025403,0,16.38,67.95,15.9,5.76
123.405552,0,0.008103,3,24.31,55.58,17.73,5.76
104.390246,1,0.028738,0,15.77,70.25,16.48,5.76
95.385921,0,0.031451,3,14.99,47.16,18.11,5.76
98.215181,1,0.030545,0,15.09,67.49,16.94,5.76
111.225699,1,0.008991,2,16.04,104.43,17.18,5.76
111.225699,2,0.026972,0,16.04,65.73,15.83,5.76
154.787153,2,0.012921,0,18.82,38.51,15.8,5.76
121.426954,1,0.041177,0,16.64,62.84,17.51,5.76
99.599757,0,0.02008,3,21.59,30.7,17.58,5.76
125.1476,1,0.007991,2,17.07,103.54,17.6,5.76
94.729291,1,0.031669,0,15.17,76.94,17.34,5.76
135.677942,0,0.036852,3,17.51,43.56,18.29,5.76
123.830122,2,0.024227,0,23.86,74.97,16.01,5.76
76.614581,2,0.065262,0,13.15,66.49,15.54,5.76
94.506536,2,0.031744,0,14.9,72.21,16.35,5.76
64.327026,0,0.046637,3,19.01,74.72,16.76,5.76
89.039831,1,0.033693,2,14.51,94.74,15.65,5.76
115.544528,1,0.025964,2,16.2,92.95,17.04,5.76
66.161574,0,0.030229,3,13.06,35.3,17.73,5.76
99.649591,2,0.02007,0,15.56,49.52,15.68,5.76
98.098641,2,0.030581,0,15.41,65.72,15.66,5.76
86.276677,1,0.034772,0,14.43,73.25,16.96,5.76
115.14326,0,0.008685,3,16.39,42.58,16.07,5.76
90.105171,2,0.033294,0,14.71,68.66,15.66,5.76
82.184473,0,0.036503,3,13.98,61.39,18.24,5.76
95.081895,1,0.010517,2,15.07,104.01,16.06,5.76
68.165053,0,0.029341,3,12.85,31.2,16.54,5.76
103.365143,2,0.009674,2,21.93,113.55,16,5.76
111.066092,1,0.018007,0,16.12,51.48,17.53,5.76
95.660958,1,0.031361,0,14.95,71.11,16.89,5.76
94.481435,2,0.031752,0,15.01,67.42,15.7,5.76
128.54064,0,0.00778,3,24.1,48.16,16.91,5.76
76.53824,0,0.013065,3,13.26,66.43,18.38,5.76
114.759146,0,0.026142,3,16.41,48.99,17.46,5.76
96.548952,1,0.031072,0,15.22,71.07,16.84,5.76
98.575513,1,0.010145,1,15.3,105.68,17.27,5.76
118.851163,1,0.008414,2,24.61,110.11,17.27,5.76
90.209812,0,0.011085,3,14.8,59.78,17.34,5.76
67.295906,2,0.01486,1,12.45,107.84,15.65,5.76
169.256933,1,0.017725,0,19.52,63.56,16.39,5.76
68.950127,1,0.029006,1,12.46,97.78,16.14,5.76
100.558121,2,0.019889,1,15.32,92.88,15.69,5.76
78.395516,2,0.063779,0,13.86,69.36,15.55,5.76
74.826338,2,0.026729,0,13.87,50.75,15.63,5.76
91.323445,2,0.01095,1,14.57,98.95,15.74,5.76
80.274607,1,0.024914,0,13.44,55.8,17.66,5.76
93.41182,0,0.053526,3,14.78,53.2,18.6,5.76
79.142222,0,0.025271,3,13.84,33.15,17.9,5.76
66.611039,0,0.075063,3,12.48,63.61,16.92,5.76
98.970346,0,0.05052,3,15.08,49.78,18.35,5.76
77.75854,2,0.01286,1,13.84,107.04,15.58,5.76
74.87162,2,0.026712,0,13.45,54.05,15.59,5.76
86.852304,1,0.034541,0,14.04,78.09,17.84,5.76
98.3718,0,0.050828,3,14.98,48.56,18.43,5.76
84.194187,0,0.011877,3,15.84,59.78,16.18,5.76
117.776628,2,0.008491,2,16.54,99.43,16.39,5.76
77.208898,0,0.064759,3,13.25,56.94,18.12,5.76
89.588465,1,0.022324,1,14.69,102.92,16.72,5.76
117.776628,1,0.008491,1,16.54,93.96,16.98,5.76
71.844165,2,0.041757,2,13.75,118.74,15.51,5.76
83.413803,2,0.011988,2,14.16,107.41,15.57,5.76
96.579911,2,0.020708,1,15.42,98.18,15.67,5.76
87.22061,2,0.034396,0,14.4,72.69,15.64,5.76
75.776333,1,0.065984,0,13.11,71.38,16.97,5.76
88.749828,2,0.022535,0,14.25,46.29,15.76,5.76
74.245965,0,0.026937,3,18.43,30.11,16.61,5.76
96.143144,2,0.010401,2,15.1,103.64,15.62,5.76
117.77177,1,0.008491,1,16.49,94.3,16.75,5.76
173.702347,2,0.005757,2,21.43,82.48,15.8,5.76
79.371303,0,0.037797,3,13.87,63.68,18.4,5.76
90.383767,1,0.05532,0,14.43,68.72,16.21,5.76
124.263523,1,0.008047,1,17.15,91.12,15.84,5.76
95.637877,2,0.010456,1,15.11,93.4,15.7,5.76
80.009135,0,0.037496,3,14.15,64.52,18.08,5.76
79.345858,0,0.037809,3,13.42,51.41,17.22,5.76
155.588072,2,0.019282,0,18.8,62.98,16.27,5.76
68.609331,0,0.043726,3,13.2,63.87,17.19,5.76
66.623185,2,0.045029,0,12.25,78.94,15.61,5.76
93.41182,0,0.032116,3,14.78,45.45,17.78,5.76
106.247708,1,0.009412,1,22.58,106.28,16.04,5.76
67.7327,1,0.029528,1,12.71,112.27,16.81,5.76
75.776333,1,0.013197,1,13.11,112.14,16.98,5.76
71.844165,1,0.069595,0,13.75,81.06,16.4,5.76
76.53824,1,0.013065,2,13.26,108.64,16.9,5.76
66.859022,1,0.074784,0,12.54,77.81,15.79,5.76
98.101168,0,0.050968,3,15.4,49.28,18.68,5.76
106.247708,2,0.028236,0,22.58,72.75,15.68,5.76
109.958751,1,0.009094,1,16.11,99.92,17.64,5.76
86.875513,1,0.023021,0,14.01,53.03,16.57,5.76
83.541176,2,0.03591,0,14.32,77.49,15.69,5.76
204.580965,2,0.009776,1,21.62,78.92,16.01,5.76
214.267792,1,0.009334,1,22.12,68.68,16,5.76
73.845586,2,0.013542,1,13.93,112.23,15.58,5.76
67.993412,2,0.014707,2,12.47,114.07,15.66,5.76
115.860482,1,0.025893,2,23.19,99.67,16.45,5.76
90.113474,1,0.055486,0,14.72,67.36,16.25,5.76
93.122557,2,0.010739,2,20.5,112.97,15.64,5.76
67.129728,1,0.04469,0,13.45,86.6,16.81,5.76
79.142222,2,0.025271,0,13.84,47.16,15.56,5.76
85.439433,1,0.011704,2,14.85,108.08,16.64,5.76
104.654201,0,0.009555,3,15.81,58.98,17.97,5.76
100.017115,0,0.009998,3,15.31,54.3,18.03,5.76
89.574729,0,0.033492,3,14.45,47.36,16.6,5.76
108.34368,2,0.02769,0,15.62,63.53,15.76,5.76
94.235208,2,0.010612,2,14.99,102.81,15.68,5.76
66.161574,2,0.045344,0,13.06,77.63,15.5,5.76
114.689093,0,0.026158,3,16.42,43.36,17.38,5.76
100.818168,2,0.009919,1,15.62,98.55,16.04,5.76
97.996364,0,0.051022,3,21.28,56.56,17.39,5.76
100.363736,0,0.029891,3,15.54,45.63,16.56,5.76
88.158225,1,0.03403,0,14.28,70.14,15.68,5.76
109.003596,1,0.04587,0,15.93,60.88,16.25,5.76
75.610705,0,0.039677,3,13.06,63.73,18.53,5.76
103.037993,2,0.009705,1,15.7,94.1,15.66,5.76
67.7327,2,0.014764,2,12.71,114.95,15.6,5.76
75.521203,1,0.013241,1,13.23,95.25,16.32,5.76
102.405391,0,0.029295,3,15.76,55.9,17.38,5.76
90.209812,0,0.033256,3,14.8,59.72,18.29,5.76
88.289831,1,0.056632,0,14.54,67.45,16.67,5.76
90.262353,0,0.011079,3,14.42,55.22,18.04,5.76
111.066092,1,0.018007,0,16.12,45.58,17.61,5.76
130.844771,0,0.015285,3,26.42,53.51,17.81,5.76
68.577598,2,0.043746,0,12.72,77.27,15.56,5.76
83.362965,2,0.011996,2,14.16,107.11,15.49,5.76
94.146847,2,0.053109,0,14.93,63.22,15.54,5.76
90.262353,1,0.033236,0,14.42,71.86,15.71,5.76
82.356656,1,0.036427,2,13.88,101.74,16.79,5.76
121.426954,0,0.024706,3,16.64,46.42,16.7,5.76
90.707581,1,0.022049,0,14.64,54.47,16.95,5.76
76.53824,2,0.026131,0,13.26,46.44,15.64,5.76
83.76036,2,0.035816,0,14.09,69.86,15.6,5.76
83.644744,0,0.035866,3,14.08,51.39,17.02,5.76
94.965587,2,0.01053,2,21.21,111.43,15.58,5.76
90.383767,0,0.05532,3,14.43,46.91,18.55,5.76
98.386216,2,0.030492,0,15.5,70.62,16.06,5.76
91.516343,2,0.032781,2,14.64,99.21,15.63,5.76
121.092163,0,0.024775,3,23.52,56.84,18.6,5.76
66.859022,0,0.044871,3,12.54,66.55,18.19,5.76
88.868821,2,0.011253,2,14.58,104.31,15.55,5.76
70.846545,1,0.042345,0,13.57,84.58,16.55,5.76
72.750632,1,0.041237,0,13.26,78.21,16.71,5.76
127.556106,2,0.023519,0,23.99,68.25,15.67,5.76
67.504339,0,0.044442,3,12.83,59.5,17.46,5.76
95.660958,0,0.031361,3,14.95,55.7,17.59,5.76
91.313734,0,0.021903,3,14.76,51.67,18.23,5.76
72.070491,0,0.041626,3,13.47,55.08,15.83,5.76
153.99493,0,0.012987,3,18.8,23.41,16.85,5.76
96.052763,0,0.020822,3,15.03,53.01,17.58,5.76
103.838674,1,0.019261,1,15.75,96.58,17.54,5.76
90.209812,0,0.011085,3,14.8,54.11,17.39,5.76
95.002168,0,0.031578,3,15.12,55.53,18.82,5.76
86.852304,0,0.057569,3,14.04,47.37,16.26,5.76
101.044947,1,0.019793,0,15.56,45.55,16.99,5.76
86.276677,2,0.034772,0,14.43,68.91,15.53,5.76
70.511806,1,0.042546,0,13.45,87.98,17.38,5.76
84.9183,1,0.011776,2,13.91,113.45,16.76,5.76
82.356656,2,0.024285,0,13.88,51.87,16.24,5.76
110.696791,1,0.045168,0,15.96,65.56,15.9,5.76
76.660334,1,0.039134,0,13.9,82.09,16.41,5.76
79.14428,2,0.063176,0,19.12,76.97,15.72,5.76
128.449195,1,0.023356,0,24.13,71.27,16.51,5.76
204.580965,0,0.004888,3,21.62,35.17,17.31,5.76
168.238482,1,0.011888,0,19.46,48.66,17.65,5.76
81.575465,0,0.036776,3,14.46,53.41,17.77,5.76
101.069419,2,0.049471,0,24.06,78.35,15.72,5.76
154.237156,2,0.019451,0,18.66,58.25,16.21,5.76
96.839169,0,0.010326,3,14.95,48.42,18.32,5.76
67.107402,1,0.029803,0,12.88,58.04,16.92,5.76
120.081315,0,0.008328,3,25.68,56.14,17.15,5.76
