Floor_Area,Floor_Number,ofPeople_service,ofPeople_living,ofPeople_bedroom,Construction_recorded,schedule_recorded,Window_Count,w_north,w_north-east,w_east,w_south-east,w_south,w_south-west,w_west,w_north-west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Cooling,Heating,Lighting,Equipment
107.9,5,0.283,0.283,0.142,0,0,4,1,0,1,0,0,0,0,1,10.21,1,1,0,0,0,0,1,1,33.7,34.77,6.98,2.38
59.2,6,0.07,0.07,0.07,0,0,4,0,1,0,1,0,0,0,0,14.01,0,0,0,0,0,0,0,0,22.51,29.38,8.55,1.59
52.85,5,0.052,0.052,0.026,0,0,3,0,1,0,1,0,0,0,0,10.56,0,0,0,0,0,0,1,0,34.56,36.13,7.75,2.38
67.02,4,0.026,0.026,0.013,0,2,3,0,1,0,1,0,0,0,0,16.71,0,0,0,0,1,0,0,1,20.15,21.55,8.07,2.38
99.47,2,0.06,0.06,0.03,0,1,4,0,1,0,1,0,0,0,0,9.88,1,1,1,0,0,0,1,1,26.04,33.26,12.05,2.38
51.13,5,0.175,0.175,0.175,0,0,4,0,0,0,1,0,1,0,0,8.72,0,0,0,0,0,0,0,0,65.28,57.93,5.88,1.59
78.46,6,0.056,0.056,0.028,0,1,3,0,0,0,0,0,1,0,1,10.35,1,0,0,0,0,0,0,1,62.25,41.78,7.02,2.38
66.81,3,0.114,0.114,0.114,1,2,4,0,1,0,1,0,0,0,0,8.94,0,0,0,0,0,1,1,1,16.59,14.7,9,1.59
82.23,4,0.076,0.076,0.038,0,0,3,0,1,0,0,0,0,0,1,8.74,0,0,0,0,0,0,0,0,20.61,37.55,8.32,2.38
88.02,3,0.053,0.053,0.026,0,2,5,0,1,0,0,0,1,0,1,15.33,1,0,0,0,0,0,1,1,35.26,43.65,7.4,2.38
86.05,2,0.041,0.041,0.021,0,0,4,0,0,1,0,1,0,0,0,11.95,0,0,0,0,1,1,1,0,38.79,23.58,7.42,2.38
55.01,4,0.206,0.206,0.206,0,0,7,0,1,0,1,0,1,0,0,14.91,0,0,1,0,0,0,0,0,35.98,66.1,7.35,1.59
63.38,5,0.159,0.159,0.159,0,0,4,0,1,0,1,0,0,0,0,9.17,0,0,0,0,0,0,0,1,29.66,42.28,8.11,1.59
52.24,4,0.052,0.052,0.052,0,0,4,1,0,1,0,0,0,0,0,10.38,0,0,0,0,1,1,1,0,13.31,37.23,6.65,1.59
107.48,4,0.02,0.02,0.02,0,0,4,0,0,0,0,0,1,0,1,14.78,0,0,0,0,0,0,0,0,12.45,23.27,7.35,1.59
88.02,5,0.052,0.052,0.026,0,2,4,0,1,0,0,0,0,1,1,10.62,0,0,0,1,0,0,1,0,41.16,40.4,7.21,2.38
92.77,3,0.066,0.066,0.033,0,2,3,0,0,0,0,0,1,0,1,9.72,0,0,0,0,0,0,0,0,31.81,32.62,7.6,2.38
56.88,5,0.063,0.063,0.031,0,0,4,0,1,0,1,0,0,0,0,9.86,0,0,0,0,0,0,0,0,35.94,42.09,9.22,2.38
72.97,4,0.069,0.069,0.034,0,1,4,0,1,1,0,0,0,0,1,9.16,0,0,0,1,1,0,0,0,32.49,34.55,8.36,2.38
51.49,4,0.108,0.108,0.054,0,0,4,0,1,0,1,0,0,0,0,12.75,0,0,0,0,0,0,0,0,33.39,20.74,11.06,2.38
95.14,1,0.186,0.186,0.093,0,0,3,1,0,1,0,0,0,0,0,12.46,1,1,0,0,0,0,1,0,22.3,21.08,7.56,2.38
72.24,2,0.164,0.164,0.164,0,0,4,0,0,0,0,1,0,1,0,11.61,1,0,0,0,0,0,1,0,37.67,27.1,5.9,1.59
53.25,1,0.19,0.19,0.095,0,0,3,0,0,0,0,0,1,0,1,9.69,0,1,0,0,0,0,0,0,21.76,35.48,11.59,2.38
95.68,4,0.069,0.069,0.035,0,0,4,0,0,0,0,1,0,1,0,9.98,0,0,0,0,0,0,0,0,24.33,44.14,9.99,2.38
158.24,2,0.228,0.228,0.114,0,0,3,0,1,0,1,0,0,0,0,8.8,0,0,0,0,0,0,0,0,35.34,34.25,7.39,2.38
92.99,2,0.029,0.029,0.015,0,2,4,0,0,1,1,0,1,0,0,14.15,1,0,0,0,0,1,0,0,25.88,21.67,8.43,2.38
61.98,6,0.237,0.237,0.237,0,0,4,0,1,0,1,0,0,0,0,9.55,0,0,0,0,0,0,0,0,33.32,53.54,7.89,1.59
153.25,5,0.279,0.279,0.139,0,0,4,0,1,0,0,0,0,1,1,10.35,1,0,0,0,0,0,1,1,39.07,31.64,7.06,2.38
81.07,1,0.144,0.144,0.072,0,0,3,0,1,0,0,0,0,0,1,10.98,0,0,0,1,1,0,0,0,20.3,30.86,7.82,2.38
60.85,1,0.189,0.189,0.095,0,0,3,0,1,0,1,0,0,0,0,9.78,0,0,1,0,0,0,0,0,22.75,34.19,7.78,2.38
105.6,2,0.047,0.047,0.047,0,0,4,0,0,0,1,0,1,0,0,9.71,0,0,0,0,0,0,0,0,17.56,32.13,7.25,1.59
155.43,6,0.037,0.037,0.019,0,1,3,0,0,0,0,1,0,1,0,12.46,1,0,0,0,0,0,0,0,53.14,47.61,7.02,2.38
62.42,4,0.039,0.039,0.039,0,2,4,0,0,0,1,0,1,0,0,10.51,1,1,1,0,1,0,0,0,45.29,48.6,5.91,1.59
50.87,5,0.129,0.129,0.129,0,0,4,1,0,0,0,0,0,1,0,12.97,0,0,0,0,0,0,0,1,24.44,25.08,5.88,1.59
73.15,6,0.031,0.031,0.031,0,1,4,0,0,0,0,0,1,0,1,11.92,0,0,0,1,0,0,1,0,50.01,35.46,5.86,1.59
80.6,3,0.051,0.051,0.051,0,0,4,0,0,0,1,0,1,0,0,9.23,0,0,0,1,0,0,0,0,14.28,34.79,9.48,1.59
60.7,6,0.032,0.032,0.032,0,2,4,0,1,0,0,0,0,0,1,11.95,0,1,0,0,0,0,0,0,41.68,38.54,5.87,1.59
95.35,1,0.412,0.412,0.206,0,0,4,0,0,1,1,0,1,0,0,8.62,0,0,0,0,0,0,0,0,34.26,35.66,9.84,2.38
107.9,2,0.202,0.202,0.101,0,0,4,0,0,0,1,1,0,1,0,12.35,0,0,0,0,1,1,1,0,48.5,38.13,7.07,2.38
90.09,6,0.139,0.139,0.139,0,0,4,0,1,0,0,0,0,0,1,9.84,1,1,0,0,0,0,0,0,33.67,39,8.18,1.59
137.93,2,0.098,0.098,0.049,1,2,4,1,1,0,1,0,0,0,0,10.87,0,0,1,0,1,0,1,1,33.34,30.85,7.4,2.38
87.43,3,0.027,0.027,0.013,0,0,4,0,0,0,1,0,1,0,0,16.6,0,0,1,0,0,0,0,1,15.82,19.79,12.22,2.38
113.63,4,0.299,0.299,0.15,0,0,6,0,0,1,1,0,0,1,0,13.97,0,0,0,1,0,0,0,0,50.62,76.67,7.05,2.38
127.95,1,0.19,0.19,0.095,0,0,3,1,0,0,0,0,0,1,0,12.68,0,1,0,0,1,0,0,1,18.65,27.56,7.72,2.38
149.82,2,0.258,0.258,0.129,0,0,6,1,0,1,1,0,0,0,1,15.43,0,0,1,1,1,0,0,0,48.23,35.28,7.24,2.38
54.61,4,0.05,0.05,0.05,0,1,4,0,1,0,0,0,0,0,1,9.55,0,1,0,0,0,1,0,0,15.52,32.61,8.11,1.59
51.84,4,0.04,0.04,0.02,0,2,4,1,0,1,0,0,0,0,0,12.25,1,0,0,0,1,0,0,1,18.06,27.09,11.83,2.38
79.36,2,0.13,0.13,0.065,0,0,4,0,1,0,0,0,0,0,1,15.8,0,0,1,0,0,1,1,0,22.02,17.67,12.1,2.38
102.66,1,0.048,0.048,0.024,0,1,3,0,0,1,0,1,0,0,0,10.98,0,1,1,1,1,1,0,1,57.17,30.29,7.05,2.38
83.58,5,0.078,0.078,0.039,0,1,5,0,0,1,0,1,0,1,0,12.44,0,0,0,0,0,0,0,0,66.88,96.14,6.96,2.38
72.89,3,0.068,0.068,0.034,0,1,3,1,0,0,0,0,0,1,0,9.38,0,0,0,0,0,0,0,0,26.86,37.44,8.43,2.38
94.04,4,0.173,0.173,0.173,0,0,4,0,0,0,1,0,1,0,0,8.85,0,0,0,0,0,0,0,0,19.54,34.36,9,1.59
140.49,1,0.166,0.166,0.083,0,0,4,1,0,1,0,0,0,0,0,10.66,0,0,0,0,0,0,0,0,17.62,32.82,12.26,2.38
74.95,3,0.029,0.029,0.029,0,1,4,1,0,1,0,0,0,0,0,12.68,0,0,0,0,0,0,0,1,12.12,26.24,9.29,1.59
61.98,4,0.228,0.228,0.114,0,0,3,0,0,0,1,0,1,0,0,9.06,0,0,0,0,0,0,0,0,27.9,37.54,7.52,2.38
93.3,4,0.057,0.057,0.029,0,1,4,0,0,0,0,0,1,0,1,10.11,0,0,0,0,0,1,0,1,32.01,36.49,10.46,2.38
81.51,4,0.262,0.262,0.131,0,0,4,1,0,0,0,0,1,0,1,10.64,0,0,1,0,0,1,0,0,29.86,27.99,7.67,2.38
53.8,1,0.153,0.153,0.153,0,0,4,0,1,0,1,0,0,0,0,9.58,0,0,0,0,0,0,0,1,19.58,32,6.6,1.59
67.28,3,0.161,0.161,0.161,0,0,4,0,0,0,0,1,0,1,0,11.57,0,0,0,0,0,0,0,0,32.01,27.33,5.93,1.59
107.84,5,0.08,0.08,0.04,0,0,4,0,0,1,0,1,1,0,0,14.78,1,0,0,0,0,0,0,0,39.18,38.99,7.26,2.38
61.25,4,0.048,0.048,0.024,0,1,4,0,0,1,1,0,1,0,0,11.02,0,0,0,0,0,0,0,0,35.44,35.65,7.44,2.38
115.89,5,0.075,0.075,0.038,0,1,3,0,0,0,1,0,1,0,0,8.81,0,0,0,0,0,0,1,0,54.37,49.4,7.01,2.38
53.25,5,0.199,0.199,0.1,0,0,4,0,0,0,0,1,0,1,0,9.47,0,0,0,0,0,0,0,0,34.73,34.7,12.5,2.38
83.6,5,0.08,0.08,0.04,0,0,4,1,1,0,1,0,0,0,0,9.31,1,1,1,0,0,0,0,0,53.96,43.4,7.1,2.38
75.57,6,0.214,0.214,0.107,0,0,4,0,0,0,1,0,1,0,0,9.45,0,0,1,1,1,0,0,0,60.16,47.64,6.92,2.38
157.96,5,0.143,0.143,0.143,0,0,4,0,0,0,0,0,1,0,1,9.58,0,0,1,1,0,0,0,0,47.5,45.3,5.91,1.59
107.9,2,0.083,0.083,0.041,0,0,3,0,0,0,1,0,1,0,0,14.53,0,0,0,0,0,0,1,1,27.15,22.56,7.55,2.38
50.89,1,0.047,0.047,0.024,0,0,5,0,1,0,1,0,1,0,0,15.68,1,0,0,0,0,0,1,1,35.44,33.75,9.31,2.38
61.05,6,0.157,0.157,0.079,1,2,4,0,0,0,0,0,1,0,1,8.67,0,0,0,0,0,1,1,0,54.86,49.65,8.99,2.38
60.2,2,0.12,0.12,0.12,0,0,7,0,1,0,1,0,1,0,0,14.7,0,0,0,0,0,0,0,1,21.25,44.2,9.34,1.59
52.23,1,0.022,0.022,0.022,0,1,4,0,1,0,0,0,0,0,1,14.15,1,1,0,0,0,1,0,0,16.3,23.41,6.02,1.59
90.09,1,0.157,0.157,0.079,0,0,3,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,27.69,33.07,8.72,2.38
99.21,2,0.125,0.125,0.063,0,0,4,0,0,1,0,1,1,0,0,11.74,0,0,0,0,0,0,1,0,32.01,23.46,8.28,2.38
86.22,4,0.178,0.178,0.178,0,0,4,0,1,0,0,0,0,0,1,11.11,0,0,1,1,1,0,0,0,18.79,24.85,6.51,1.59
50.17,3,0.079,0.079,0.039,0,2,4,0,0,0,1,0,1,0,0,8.67,0,1,0,0,0,0,0,0,32.53,32.03,11.66,2.38
56.01,5,0.05,0.05,0.025,0,2,3,0,0,0,1,0,1,0,0,10.84,1,1,0,0,1,1,0,1,44.53,47.51,6.9,2.38
85.2,2,0.052,0.052,0.026,0,1,3,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,19.22,27.98,8.02,2.38
113.63,4,0.207,0.207,0.103,0,0,4,0,1,1,1,0,0,0,0,11.81,0,0,0,0,0,0,0,0,30.46,29.49,7.54,2.38
102.23,1,0.107,0.107,0.107,0,0,7,0,1,0,0,0,1,0,1,16.03,1,0,0,0,0,0,1,1,31.54,37.13,5.88,1.59
88.77,6,0.069,0.069,0.069,0,0,4,0,0,0,1,0,1,0,0,13.79,0,0,0,1,1,1,0,0,35.14,39.35,6.78,1.59
65.09,3,0.038,0.038,0.038,0,2,4,0,0,1,0,1,0,0,0,10.71,0,0,0,0,0,0,0,0,17.31,28.24,9.45,1.59
50.44,2,0.235,0.235,0.117,0,0,3,0,1,0,0,0,0,0,1,8.76,0,0,0,0,0,0,0,0,27.48,38.41,7.38,2.38
79.36,2,0.053,0.053,0.053,0,1,4,0,0,0,0,1,0,1,0,9.41,0,0,0,1,1,1,0,0,48.68,42.46,5.87,1.59
58.89,1,0.016,0.016,0.016,0,0,4,0,0,0,0,1,0,1,0,16.93,1,0,1,1,1,1,1,1,32.59,15.79,5.87,1.59
124.84,1,0.113,0.113,0.056,0,0,3,0,0,0,1,0,1,0,0,12.46,0,1,1,1,0,0,0,1,38.17,19.62,7.23,2.38
137.93,1,0.043,0.043,0.022,0,2,5,0,0,0,1,0,1,0,1,16.46,0,0,0,0,0,0,0,0,34.41,40.37,7.7,2.38
90.79,4,0.169,0.169,0.085,0,0,4,0,0,0,0,1,0,1,0,10.83,0,0,1,0,0,0,0,0,26.3,35.33,11.44,2.38
64.73,3,0.063,0.063,0.031,0,2,3,0,1,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,20.66,37.32,7.22,2.38
123.7,2,0.074,0.074,0.037,0,2,4,1,1,0,1,0,0,0,0,9.58,0,0,0,1,1,0,0,0,54.54,35.5,7.11,2.38
51.13,6,0.046,0.046,0.023,0,0,4,1,0,1,0,0,0,0,0,11.86,0,0,0,0,0,0,0,0,44.89,39.21,7.13,2.38
53.79,3,0.057,0.057,0.028,0,2,3,0,0,0,0,0,1,0,1,10.14,0,0,0,0,0,0,0,0,39.26,34.47,7.72,2.38
80.6,5,0.123,0.123,0.062,0,0,4,0,0,0,1,0,1,0,0,11.86,0,0,1,1,1,0,0,0,57.89,34.26,8.35,2.38
128.3,5,0.049,0.049,0.049,0,0,4,0,0,0,1,0,1,0,0,10.37,0,1,0,0,0,0,0,0,55.49,59.95,5.88,1.59
82.4,1,0.046,0.046,0.023,0,0,4,0,0,0,0,0,1,0,1,11.53,1,1,0,0,0,0,1,1,23.28,32.54,10.67,2.38
61.25,5,0.177,0.177,0.088,0,0,4,0,0,0,1,0,1,0,0,15.12,1,0,0,0,0,0,0,1,53.02,36.13,7.06,2.38
93.75,6,0.059,0.059,0.059,0,0,4,0,1,0,1,0,0,0,0,9.05,1,0,0,0,0,0,1,1,58.17,49.83,5.87,1.59
122.82,4,0.146,0.146,0.073,0,0,4,0,0,0,1,1,0,1,0,10.9,0,0,0,0,1,0,1,0,43.12,45.92,7.08,2.38
128.51,4,0.199,0.199,0.1,0,0,4,0,0,0,1,0,1,0,0,12.03,0,0,0,0,0,0,0,0,36.07,25.73,9.9,2.38
55.98,1,0.056,0.056,0.056,1,2,4,0,0,0,0,0,1,0,1,12.46,0,1,1,0,1,0,0,1,11.03,12.41,9.57,1.59
51.63,1,0.129,0.129,0.065,0,0,3,1,0,0,0,0,0,1,0,11.57,0,0,0,0,0,0,0,0,25.46,27.21,7.77,2.38
128.51,2,0.281,0.281,0.141,0,0,3,0,0,0,0,0,1,0,1,10.12,1,0,0,1,0,0,0,1,28.42,25.43,7.02,2.38
83.01,6,0.116,0.116,0.116,0,0,4,0,1,0,1,0,0,0,0,10.61,0,1,0,0,0,0,0,0,37.05,31.35,7.08,1.59
73.37,1,0.123,0.123,0.123,0,0,4,0,0,0,1,0,1,0,0,13.67,0,0,1,1,1,0,0,1,23.85,28.03,5.99,1.59
89.92,3,0.245,0.245,0.123,0,0,3,0,1,0,0,0,0,0,1,11.15,0,0,0,0,1,0,0,0,18.61,23.67,9.74,2.38
180.04,4,0.061,0.061,0.031,0,1,4,0,0,0,1,0,1,0,0,10.32,0,0,0,0,0,0,0,0,30.3,31.44,10.97,2.38
60.11,4,0.129,0.129,0.064,0,0,6,1,0,1,1,0,1,0,0,17.34,0,0,0,0,0,0,1,1,31.55,36.5,9.68,2.38
92.58,3,0.048,0.048,0.024,0,1,6,1,0,1,1,0,1,0,0,15.75,1,0,0,0,0,0,0,0,27.28,45.29,7.36,2.38
59.2,3,0.02,0.02,0.02,0,2,4,0,1,0,1,0,0,0,0,14.98,0,0,0,0,0,0,0,1,15.73,21.12,9.14,1.59
106.65,4,0.256,0.256,0.256,0,0,4,0,0,0,0,0,1,0,1,9.3,0,0,0,1,0,0,0,0,34.21,26.28,5.98,1.59
65.71,1,0.263,0.263,0.132,0,0,4,1,0,1,1,0,0,0,0,10.48,0,1,1,1,1,0,0,0,52.5,25.31,7.12,2.38
89.33,1,0.05,0.05,0.025,0,2,4,1,1,0,1,0,0,0,0,10.77,0,0,1,0,0,0,0,0,25.68,32.39,7.41,2.38
80.59,1,0.169,0.169,0.084,0,0,4,1,0,1,0,0,0,0,1,10.12,1,1,0,1,0,0,1,1,21.06,30.47,7.11,2.38
128.13,4,0.02,0.02,0.02,0,0,4,1,0,1,0,0,0,0,0,15.32,1,0,0,0,0,0,1,1,12.4,21.45,7.26,1.59
87.68,2,0.229,0.229,0.229,0,0,7,0,1,0,0,0,1,0,1,16.36,1,0,0,0,0,0,0,1,32.57,47.08,5.89,1.59
131.98,4,0.062,0.062,0.031,0,0,4,1,0,0,0,0,0,1,0,9.91,0,0,1,1,1,0,0,0,19.55,33.81,10.42,2.38
70.45,3,0.142,0.142,0.071,0,0,3,0,1,0,0,0,0,0,1,14.28,0,1,0,0,1,1,1,1,30.54,17.76,7.1,2.38
107.48,1,0.06,0.06,0.06,0,1,4,0,1,0,1,0,0,0,0,8.55,0,0,0,0,0,0,0,0,14.2,38.52,7.26,1.59
128.51,5,0.158,0.158,0.079,1,2,4,1,1,0,0,0,0,0,1,9.28,1,0,0,0,0,0,1,1,37.59,29.09,7.07,2.38
88.02,1,0.309,0.309,0.309,0,0,4,0,0,0,0,0,1,0,1,8.62,0,0,0,0,0,0,0,0,19.33,35.69,6.34,1.59
83.7,4,0.036,0.036,0.018,0,2,3,0,1,0,0,0,0,0,1,12.81,0,0,0,0,0,0,0,0,23.66,28.13,7.22,2.38
121.52,6,0.052,0.052,0.026,0,1,6,1,1,0,1,0,0,1,0,15.43,0,0,1,1,1,0,0,0,57.05,53.6,6.96,2.38
140.64,4,0.142,0.142,0.142,0,0,4,0,1,0,1,0,0,0,0,9.61,0,1,0,0,0,0,0,0,25.19,22.96,7.2,1.59
63.71,1,0.387,0.387,0.194,0,0,4,0,1,0,1,0,0,0,0,9.38,1,1,1,0,0,0,0,0,25.6,31.68,9.61,2.38
85.1,2,0.019,0.019,0.019,0,1,4,0,0,1,0,1,0,0,0,14.96,0,1,0,0,0,0,1,0,21.22,19.13,8.3,1.59
55.01,4,0.077,0.077,0.038,0,1,3,0,0,0,0,0,1,0,1,9.34,1,0,0,0,0,0,1,1,60.84,41.92,7.04,2.38
178.89,4,0.034,0.034,0.034,0,0,4,0,1,0,1,0,0,0,0,11.48,0,1,0,0,1,1,0,0,27.02,19.62,7.25,1.59
97.61,5,0.083,0.083,0.083,0,0,4,0,0,0,0,0,1,0,1,16.13,0,0,1,1,0,0,0,0,32.75,24.73,6.12,1.59
145.16,1,0.17,0.17,0.085,0,0,3,1,0,1,0,0,0,0,0,13.02,1,1,0,1,0,1,0,0,27.54,22.29,7.14,2.38
104.48,1,0.129,0.129,0.129,0,0,4,0,0,0,1,0,1,0,0,12.93,1,1,0,0,0,1,1,0,18.62,22.33,8.49,1.59
52.46,2,0.026,0.026,0.013,0,0,3,0,1,0,1,0,0,0,0,16.71,0,0,0,0,1,0,0,1,20.17,21.1,8.15,2.38
72.65,2,0.043,0.043,0.021,0,2,5,0,1,0,0,0,1,0,1,17.3,1,1,1,1,1,0,0,1,38.17,33.3,6.88,2.38
50.87,4,0.078,0.078,0.039,0,0,4,0,0,0,1,0,1,0,0,16.71,0,0,1,0,0,1,0,1,36.47,21.9,7.81,2.38
86.6,1,0.106,0.106,0.053,0,0,3,0,0,0,0,0,1,0,1,15.12,1,0,0,0,0,0,0,1,41.49,28.07,7.16,2.38
51.8,3,0.276,0.276,0.276,0,0,4,0,0,0,1,0,1,0,0,8.85,0,0,0,0,0,0,0,0,14.52,31.66,9.8,1.59
55.01,1,0.214,0.214,0.107,0,0,3,0,0,0,0,1,0,1,0,11.83,1,0,0,0,0,0,0,1,40.54,25.76,7.29,2.38
160.44,1,0.059,0.059,0.029,0,1,4,0,1,0,0,0,0,1,1,10.03,0,0,0,1,0,0,0,0,17.28,35.61,10.94,2.38
91.47,1,0.089,0.089,0.044,1,2,4,1,0,1,0,0,0,0,1,11.5,0,0,0,0,0,1,0,0,16.95,18.32,8.33,2.38
66.5,1,0.187,0.187,0.094,0,0,4,1,0,1,0,0,0,0,0,9.91,1,0,1,1,1,0,0,0,37.99,27.49,7.21,2.38
67.97,1,0.222,0.222,0.111,0,0,5,0,1,0,0,0,1,0,1,15.7,0,0,0,0,0,0,0,0,36.48,61.2,7.74,2.38
61.25,1,0.13,0.13,0.065,0,0,3,0,1,0,1,0,0,0,0,11.79,0,0,0,0,0,1,0,0,14.93,29.93,9.74,2.38
48.82,2,0.053,0.053,0.027,0,2,5,0,1,0,1,0,0,0,1,15.06,0,0,1,1,0,0,0,0,48.52,39.21,7.09,2.38
92.42,2,0.033,0.033,0.033,0,1,4,0,1,0,1,0,0,0,0,11.5,0,1,0,0,0,0,0,0,12.04,26.84,9.44,1.59
57.88,4,0.079,0.079,0.039,0,0,4,0,1,0,0,0,0,0,1,8.61,0,0,0,1,0,0,0,0,27.44,37.06,10.52,2.38
72.89,1,0.156,0.156,0.078,0,0,3,1,0,1,0,0,0,0,0,13.61,1,0,0,0,0,0,0,1,25.41,20.01,7.35,2.38
67.97,5,0.02,0.02,0.02,0,1,4,0,1,0,1,0,0,0,0,14.74,0,0,1,0,1,0,0,0,16.7,24.68,8.42,1.59
94.04,1,0.402,0.402,0.201,0,0,4,1,0,1,0,0,0,0,0,9.05,0,0,0,0,1,1,0,0,21.15,36.04,10.86,2.38
75.85,3,0.067,0.067,0.033,0,1,4,0,0,0,0,1,1,0,1,9.64,0,0,0,0,0,0,0,0,29.84,38.77,7.99,2.38
108.11,3,0.034,0.034,0.034,0,0,7,0,1,0,1,0,1,0,0,16.08,0,0,0,0,1,0,0,0,20.59,51.9,8.91,1.59
65.09,5,0.021,0.021,0.021,0,2,4,0,0,0,1,0,1,0,0,14.28,0,1,0,1,1,1,1,1,34.8,35.38,6.8,1.59
74.7,4,0.16,0.16,0.08,0,0,5,0,0,0,1,0,1,0,1,15.06,0,0,1,1,0,0,0,0,52.06,49.35,7.02,2.38
67.59,6,0.294,0.294,0.147,0,0,4,1,0,0,0,0,0,1,0,9.9,0,0,1,1,1,1,1,0,55.26,37.87,7.67,2.38
84.54,5,0.046,0.046,0.023,0,2,4,1,0,0,0,0,0,1,0,11.86,0,0,0,0,0,0,0,0,24.46,29.96,9.25,2.38
116.14,6,0.262,0.262,0.131,0,0,3,0,0,0,1,0,1,0,0,10.98,0,0,0,0,1,0,0,0,64.85,56.84,6.87,2.38
75.85,5,0.157,0.157,0.157,0,0,4,0,1,0,1,0,0,0,0,11.74,0,0,0,0,0,1,0,0,15.5,25.31,9.49,1.59
83.27,5,0.052,0.052,0.026,0,2,3,0,0,0,0,1,0,1,0,10.58,0,0,0,1,0,0,0,1,50.94,36.22,7.02,2.38
77.71,4,0.279,0.279,0.139,0,0,6,0,0,0,1,0,1,1,1,13.21,0,0,0,0,0,0,0,0,38,62.22,7.48,2.38
64.7,5,0.12,0.12,0.12,0,0,4,1,0,1,0,0,0,0,0,13.68,1,1,0,0,0,1,0,1,29.78,32.79,8.74,1.59
73.13,4,0.232,0.232,0.116,0,0,5,0,1,0,0,0,1,0,1,13.66,1,1,1,1,1,0,1,0,70.77,58.14,6.82,2.38
56.57,1,0.261,0.261,0.131,0,0,3,0,0,0,1,0,1,0,0,10.51,1,0,1,1,0,0,0,0,44.95,29.48,7.2,2.38
50.17,4,0.215,0.215,0.215,0,0,4,0,1,0,1,0,0,0,0,10.11,0,1,0,0,0,0,0,0,15.17,27.92,8.11,1.59
77.14,2,0.2,0.2,0.2,0,0,4,0,0,0,0,1,0,1,0,11.04,0,1,1,0,0,0,0,0,17.61,30.29,7.52,1.59
129.87,5,0.076,0.076,0.038,1,2,4,0,1,1,0,0,0,0,1,12.46,0,0,0,0,1,0,0,0,19.51,19.99,7.53,2.38
41.44,2,0.123,0.123,0.061,1,2,3,0,0,0,1,0,1,0,0,10.32,0,0,0,0,0,0,0,0,21.65,22.12,8.81,2.38
108.11,4,0.122,0.122,0.122,0,0,4,0,0,1,0,1,0,0,0,10.36,0,0,0,0,0,0,1,0,20.01,27.9,8.73,1.59
58.18,4,0.142,0.142,0.071,0,0,4,0,0,0,1,0,1,0,0,11.11,0,0,1,1,1,0,0,0,36.31,31.55,7.5,2.38
61.25,2,0.035,0.035,0.035,0,2,7,0,1,0,0,0,1,0,1,15.77,0,0,0,0,0,0,0,0,16.56,40.04,6.93,1.59
152.41,1,0.222,0.222,0.111,0,0,3,0,1,0,0,0,0,0,1,8.9,0,1,0,0,0,0,0,0,19.99,36.5,8.33,2.38
71.42,5,0.064,0.064,0.032,0,2,3,0,0,0,1,0,1,0,0,9.7,1,0,0,0,0,0,1,1,41.94,55.42,6.93,2.38
153.77,5,0.144,0.144,0.072,0,0,4,0,1,1,1,0,0,0,0,10.98,0,1,0,1,1,0,0,0,41.87,40.16,7.15,2.38
57.98,2,0.068,0.068,0.068,1,2,4,1,0,0,0,0,0,1,0,11.26,0,1,1,1,0,0,0,0,19.4,14.47,5.95,1.59
51.49,4,0.04,0.04,0.02,0,1,4,1,0,0,0,0,1,1,0,12.35,1,0,0,1,1,1,0,0,33.3,27,6.91,2.38
83.92,5,0.06,0.06,0.03,0,0,4,0,1,1,0,1,0,0,0,9.81,1,0,0,0,0,0,1,1,25.45,35.43,8.48,2.38
65.8,2,0.057,0.057,0.057,0,2,4,0,1,0,1,0,0,0,0,8.73,0,0,0,0,0,0,0,0,21.65,33.36,7.19,1.59
79.36,2,0.257,0.257,0.129,0,0,5,0,1,0,0,0,1,0,1,15.77,1,1,1,1,1,0,0,1,39.69,42.13,6.94,2.38
91.61,2,0.079,0.079,0.039,0,0,4,1,1,0,0,0,0,0,1,9.05,1,0,0,0,0,0,1,1,31.19,39.77,7.11,2.38
83.92,5,0.332,0.332,0.166,0,0,3,0,0,1,0,1,0,0,0,9.47,0,0,0,0,0,0,0,0,37.69,40.51,7.13,2.38
52.23,3,0.129,0.129,0.065,0,0,3,1,0,1,0,0,0,0,0,11.57,0,0,0,0,0,0,0,0,26.1,24.42,7.28,2.38
111.51,3,0.062,0.062,0.062,0,1,7,0,0,0,1,0,1,0,1,12.11,0,0,0,0,0,0,0,0,26.49,53.4,8.9,1.59
96.92,4,0.061,0.061,0.03,0,0,4,0,1,0,1,0,0,0,0,9.75,0,1,0,0,1,0,0,0,22.87,29.65,10.09,2.38
150.5,5,0.225,0.225,0.113,0,0,4,0,0,0,1,0,1,0,0,9.04,0,0,0,0,0,0,0,0,59.46,41.82,9.55,2.38
85.84,2,0.146,0.146,0.073,0,0,4,1,0,0,0,0,0,1,0,11.28,0,0,0,0,0,0,0,0,18.66,29.49,12.37,2.38
131.37,4,0.078,0.078,0.039,0,1,4,0,1,0,1,0,0,0,0,8.65,0,1,0,0,0,0,0,0,24.38,40.51,11.85,2.38
