Floor Area,Floor Number,#ofPeople,Construction_recorded,schedule_recorded,Window Count,w_north,w_east,w_south,w_west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Building Type,Heating,Lighting,Equipment
73.515752,0,0.040808,0,3,2,0,0,1,1,13.46,0,0,0,0,1,0,1,0,0,54.58,17.21,5.76
69.716654,2,0.014344,0,2,2,1,1,0,0,13.18,0,0,0,0,0,0,0,0,1,117.72,15.59,5.76
90.209812,2,0.011085,0,1,2,1,1,0,0,14.8,0,0,1,1,0,0,0,0,1,99.37,15.59,5.76
70.013858,1,0.071414,0,0,2,1,0,0,1,12.56,0,0,0,0,0,0,1,0,1,71.8,17.88,5.76
109.478081,1,0.018268,1,0,2,1,0,0,1,15.89,0,0,0,0,0,0,0,0,1,47.26,16.98,5.76
90.985705,1,0.032972,0,0,2,0,1,1,0,14.74,0,0,0,0,0,0,0,0,1,79.15,17.37,5.76
85.879034,1,0.011644,0,2,2,1,1,0,0,14.12,0,0,0,0,0,0,0,0,1,105.13,17.44,5.76
114.906727,2,0.026108,0,0,3,1,0,1,1,24.87,0,0,1,0,0,0,0,0,1,72.84,16.05,5.76
94.220514,0,0.010613,0,3,2,1,0,0,1,15.03,1,0,1,0,0,0,0,0,0,55.19,17.42,5.76
75.42066,1,0.026518,1,0,2,0,0,1,1,13.26,0,0,0,0,1,0,0,0,1,53.17,16.21,5.76
98.442842,1,0.010158,0,1,2,1,0,0,1,15.44,1,0,0,0,0,0,0,0,1,96.92,16.6,5.76
131.296038,1,0.022849,0,0,3,1,0,1,1,24.56,0,0,0,0,0,0,0,0,1,75.65,17.46,5.76
102.275751,0,0.048887,0,3,2,0,1,1,0,15.57,0,0,0,0,0,0,1,0,0,53.25,18.02,5.76
115.176135,2,0.026047,0,0,2,0,0,1,1,16.16,0,0,0,1,1,0,0,0,1,62.15,15.66,5.76
109.958751,2,0.027283,0,0,2,0,0,1,1,16.11,1,0,0,0,1,1,1,0,1,65.02,15.85,5.76
107.008329,2,0.01869,1,0,2,1,1,0,0,15.53,0,0,0,1,0,0,0,1,1,49.54,15.77,5.76
204.580965,0,0.004888,0,3,2,0,1,1,0,21.62,1,0,0,1,0,0,0,1,0,34.06,17,5.76
68.229446,2,0.029313,1,0,2,1,1,0,0,12.39,0,0,0,0,0,0,0,0,1,53.84,15.64,5.76
70.994369,0,0.042257,0,3,3,1,1,1,0,18.28,0,0,0,0,0,0,0,0,0,63.25,16.51,5.76
94.374472,2,0.031788,0,2,2,1,1,0,0,14.86,0,0,0,0,0,0,0,0,1,100.13,16.3,5.76
98.930441,2,0.010108,0,2,2,1,0,0,1,15.54,0,0,1,0,1,0,0,0,1,101.84,16.28,5.76
100.023366,1,0.049988,0,0,2,0,1,1,0,15.4,0,0,0,0,0,0,0,0,1,73.24,17.19,5.76
103.838674,0,0.028891,0,3,2,1,1,0,0,15.75,0,0,0,1,1,1,0,0,0,52.42,17.72,5.76
83.413803,0,0.011988,0,3,2,0,0,1,1,14.16,1,0,1,0,0,0,0,0,0,62.83,17.96,5.76
87.250959,1,0.034384,0,0,2,0,0,1,1,14.53,1,0,0,0,1,0,0,0,1,70.01,17.55,5.76
70.994369,0,0.028171,1,3,3,1,0,1,1,18.28,0,0,0,0,0,0,0,0,0,33.75,17.04,5.76
113.696069,2,0.017591,0,1,2,1,1,0,0,16.15,0,0,0,0,0,0,1,0,1,91.5,16.05,5.76
85.454455,1,0.011702,0,2,2,0,0,1,1,14.11,0,0,0,0,1,1,0,0,1,100.98,15.54,5.76
73.071225,1,0.013685,0,1,2,1,0,0,1,12.9,0,0,1,0,0,0,0,0,1,104.45,17.56,5.76
106.516564,0,0.028165,0,3,2,1,1,0,0,15.82,0,0,0,0,0,0,0,0,0,48.61,18.74,5.76
74.614159,2,0.040207,0,0,2,0,0,1,1,13.95,0,0,0,0,1,0,0,0,1,76.08,15.56,5.76
221.916008,2,0.004506,0,1,2,1,0,0,1,22.44,1,1,1,1,1,0,1,1,1,78.46,15.96,5.76
97.200438,1,0.05144,0,0,2,1,1,0,0,15.3,0,0,0,0,1,0,1,0,1,71.59,17.79,5.76
123.405552,1,0.008103,0,1,3,1,0,1,1,24.31,0,0,1,0,0,0,0,0,1,101.19,16.61,5.76
107.021981,2,0.009344,0,2,3,1,1,0,1,22.04,0,0,0,0,1,0,0,0,1,106.43,15.54,5.76
126.214918,0,0.007923,0,3,3,1,0,1,1,23.99,0,0,0,1,0,0,0,0,0,51.56,17.24,5.76
106.405982,2,0.028194,0,0,2,0,0,1,1,15.87,1,0,0,0,0,0,1,0,1,64.34,15.62,5.76
77.029215,0,0.038946,0,3,2,1,1,0,0,14.11,0,0,0,0,0,0,0,0,0,57.83,17.33,5.76
115.14326,0,0.008685,0,3,2,1,0,0,1,16.39,1,1,1,0,1,1,1,1,0,47.51,15.94,5.76
98.337033,2,0.020338,0,1,2,1,0,0,1,15.26,0,0,1,0,0,0,0,0,1,93.82,15.88,5.76
83.362965,1,0.023991,1,0,2,1,0,0,1,14.16,1,1,0,0,0,0,1,1,1,49.77,15.52,5.76
112.031059,0,0.017852,1,3,2,0,1,1,0,15.92,1,0,0,0,0,0,0,0,0,27.69,18.5,5.76
68.916815,2,0.01451,0,2,2,0,0,1,1,12.72,0,0,1,0,0,0,0,0,1,115.83,15.54,5.76
96.839169,1,0.030979,0,0,2,0,1,1,0,14.95,0,0,0,1,0,0,0,0,1,64.05,16.24,5.76
85.169553,1,0.011741,0,1,2,0,0,1,1,14.35,1,0,0,0,0,0,0,0,1,106.12,16.48,5.76
60.719182,1,0.049408,0,0,3,1,1,0,1,16.68,0,0,0,0,0,0,0,0,1,83.91,15.58,5.76
117.77177,0,0.025473,0,3,2,0,0,1,1,16.49,1,0,0,0,0,0,0,0,0,50.64,17.58,5.76
75.779132,1,0.039589,0,0,2,0,1,1,0,13.06,0,0,1,0,0,0,0,0,1,79.31,16.15,5.76
99.892516,2,0.030032,0,0,2,0,0,1,1,15.2,0,1,1,0,1,0,0,0,1,66.95,15.88,5.76
66.965988,0,0.074665,0,3,2,1,1,0,0,12.37,0,0,0,0,0,0,1,0,0,58.19,18.22,5.76
107.561417,1,0.046485,0,0,3,1,0,1,1,22.09,0,1,0,0,0,0,0,0,1,75.93,17.1,5.76
88.868821,0,0.011253,0,3,2,0,0,1,1,14.58,1,0,0,1,0,0,0,0,0,50.41,16.21,5.76
169.710712,1,0.005892,0,1,2,0,1,1,0,19.62,0,1,0,1,0,0,0,0,1,74.72,16.81,5.76
115.14326,1,0.026054,0,0,2,0,0,1,1,16.39,1,1,0,0,1,1,1,1,1,61.56,15.7,5.76
104.654201,0,0.019111,1,3,2,0,0,1,1,15.81,1,0,0,0,0,0,1,0,0,30.72,18.57,5.76
72.91603,2,0.027429,1,0,2,1,0,0,1,12.97,0,0,0,0,0,0,1,0,1,51.42,15.58,5.76
149.862839,1,0.006673,0,2,2,0,0,1,1,19.26,0,0,0,0,0,0,1,0,1,90.76,15.91,5.76
85.454455,2,0.035106,0,0,2,0,1,1,0,14.11,0,0,0,0,1,1,0,0,1,68.02,15.57,5.76
120.138315,2,0.016647,1,0,2,0,0,1,1,16.55,0,0,0,1,0,1,1,1,1,41.36,15.64,5.76
81.040123,2,0.024679,0,1,2,1,0,0,1,13.51,1,0,1,1,1,1,1,1,1,97.45,15.6,5.76
108.53439,1,0.027641,0,0,2,0,0,1,1,15.82,0,0,1,1,1,1,0,0,1,65.53,16.55,5.76
78.702882,2,0.025412,0,1,2,0,0,1,1,13.31,0,0,0,1,1,0,0,0,1,99.4,15.59,5.76
108.34368,0,0.02769,0,3,2,1,1,0,0,15.62,1,0,1,0,0,0,1,0,0,45.14,16.32,5.76
74.045767,1,0.040515,0,0,2,0,1,1,0,13.86,0,0,0,0,1,0,0,0,1,79.14,16.77,5.76
95.639228,2,0.031368,0,0,2,0,1,1,0,15.08,1,0,0,0,0,0,0,0,1,69.32,16.41,5.76
146.946343,0,0.01361,0,3,2,1,0,0,1,18.31,1,0,0,1,1,0,1,0,0,40.81,16.6,5.76
102.640589,0,0.029228,0,3,2,1,1,0,0,15.51,0,0,0,0,0,0,0,0,0,49.88,18.21,5.76
83.541176,1,0.01197,0,2,2,1,1,0,0,14.32,1,0,0,1,1,0,0,0,1,110.82,16.66,5.76
70.561509,1,0.042516,0,0,2,0,1,1,0,13.24,0,0,0,0,0,0,0,0,1,83.28,16.8,5.76
126.830719,2,0.023654,0,0,3,1,1,0,1,26.13,0,0,0,0,1,0,0,0,1,71.47,15.52,5.76
78.395516,0,0.012756,0,3,2,1,1,0,0,13.86,0,0,0,0,1,0,0,0,0,63.05,19,5.76
68.916815,2,0.01451,0,1,2,1,0,0,1,12.72,0,0,1,0,0,0,1,0,1,106.95,15.56,5.76
88.259994,0,0.02266,1,3,2,1,0,0,1,14.72,0,0,0,0,0,0,0,0,0,31.81,19.1,5.76
100.221595,0,0.029934,0,3,2,0,1,1,0,15.35,0,0,0,0,0,0,1,0,0,55.95,18.03,5.76
77.435967,2,0.064569,0,0,2,0,1,1,0,14.2,0,0,1,0,0,0,0,0,1,71.1,15.59,5.76
89.574729,1,0.033492,0,0,2,0,1,1,0,14.45,0,1,1,1,0,1,0,0,1,65.23,15.85,5.76
79.345858,2,0.012603,0,1,2,0,0,1,1,13.42,0,0,0,0,0,0,1,0,1,99.54,15.59,5.76
148.961842,1,0.006713,0,2,2,0,0,1,1,18.35,0,0,0,0,0,0,0,0,1,81.61,16.53,5.76
96.143144,2,0.052006,0,0,2,1,0,0,1,15.1,0,0,0,0,0,0,1,0,1,69.59,15.69,5.76
100.818338,0,0.009919,0,3,2,1,0,0,1,15.41,1,0,1,0,0,0,0,0,0,52.91,18.06,5.76
74.461759,1,0.040289,0,0,2,1,1,0,0,13.73,0,0,1,1,0,0,0,0,1,76.92,16.33,5.76
92.011288,2,0.010868,0,2,2,1,1,0,0,14.46,0,0,0,0,0,0,1,1,1,104.1,15.8,5.76
126.325189,1,0.03958,0,0,2,1,0,0,1,17.13,1,0,0,0,1,0,0,1,1,63.54,16.16,5.76
74.87162,2,0.040069,0,0,2,1,1,0,0,13.45,0,0,0,0,0,0,0,1,1,79.69,16.3,5.76
125.1476,0,0.023972,0,3,2,0,0,1,1,17.07,1,0,0,0,0,1,1,1,0,48.47,16.3,5.76
114.94659,0,0.026099,0,3,2,1,0,0,1,16.11,0,0,0,1,0,0,0,0,0,48.66,18.76,5.76
101.209074,0,0.029642,0,3,2,1,0,0,1,15.59,0,0,0,0,0,0,0,0,0,51.41,17.74,5.76
103.838674,2,0.028891,0,0,2,1,1,0,0,15.75,0,0,0,1,1,1,0,0,1,72.97,15.75,5.76
221.916008,2,0.009012,1,0,2,0,0,1,1,22.44,1,1,1,1,1,0,0,1,1,38.01,15.93,5.76
149.862839,1,0.020018,0,2,2,0,1,1,0,19.26,0,0,0,0,0,0,1,0,1,89.28,17.36,5.76
70.549416,0,0.042523,0,3,2,0,1,1,0,13.71,0,0,0,0,0,0,0,0,0,66.01,17.65,5.76
79.739818,2,0.037622,0,0,2,0,1,1,0,13.97,1,0,0,0,0,1,0,0,1,73.77,15.67,5.76
82.184473,1,0.012168,0,1,2,0,1,1,0,13.98,0,0,0,0,0,0,0,0,1,112.47,16.83,5.76
66.097676,2,0.030258,0,1,2,0,1,1,0,12.2,0,0,0,0,0,0,0,0,1,108.84,16.2,5.76
109.131974,1,0.045816,0,0,3,1,0,1,1,22.32,0,0,0,0,0,0,1,1,1,72.92,15.7,5.76
88.289831,2,0.022653,1,0,2,0,1,1,0,14.54,0,1,0,0,0,0,0,0,1,47.2,15.69,5.76
103.838674,2,0.00963,0,1,2,0,0,1,1,15.75,0,0,1,1,1,1,1,0,1,91.4,15.61,5.76
95.210256,1,0.031509,0,0,2,0,0,1,1,15.08,1,0,0,0,0,0,0,0,1,70.34,15.78,5.76
68.859566,1,0.029045,0,1,2,0,0,1,1,13.27,0,0,1,0,0,0,1,0,1,118.93,17.11,5.76
99.599757,2,0.030121,0,0,3,1,1,1,0,21.59,0,0,0,0,0,0,1,0,1,73.95,15.68,5.76
69.160233,1,0.014459,0,2,2,0,1,1,0,12.58,0,0,0,0,0,0,0,0,1,121.82,17.34,5.76
97.033738,1,0.020611,1,0,2,0,0,1,1,15.16,0,0,0,1,0,0,0,0,1,45.25,17.3,5.76
106.650485,2,0.009376,0,2,3,0,1,1,1,22.05,0,0,0,0,0,0,0,0,1,109.66,15.61,5.76
87.22061,0,0.011465,0,3,2,0,0,1,1,14.4,1,0,0,0,0,1,0,1,0,60.55,17.94,5.76
88.752582,2,0.022535,0,1,2,1,1,0,0,14.59,1,0,0,0,0,0,0,0,1,102.43,16.92,5.76
67.295906,1,0.01486,0,2,2,0,1,1,0,12.45,0,0,0,0,0,0,0,0,1,123.9,17.19,5.76
113.696069,0,0.026386,0,3,2,0,0,1,1,16.15,0,0,0,0,1,1,0,0,0,43.21,16.82,5.76
88.41967,2,0.01131,0,2,2,1,0,0,1,14.84,1,0,0,0,0,0,0,0,1,106.62,15.48,5.76
96.143144,0,0.010401,0,3,2,0,0,1,1,15.1,0,0,0,1,0,0,0,0,0,52.87,18.05,5.76
97.033738,2,0.010306,0,1,2,0,0,1,1,15.16,0,0,0,1,0,0,0,0,1,92.75,16.74,5.76
83.907272,2,0.035754,0,0,2,0,1,1,0,14.54,0,0,0,0,0,0,0,1,1,75.77,16.29,5.76
76.448063,1,0.026162,0,1,2,0,0,1,1,13.99,0,0,0,0,0,1,1,0,1,106.34,15.77,5.76
117.610982,0,0.042513,0,3,3,1,0,1,1,23.79,0,0,0,0,0,0,0,0,0,52.68,17.15,5.76
77.349468,0,0.038785,0,3,2,1,1,0,0,14.13,0,0,0,0,0,0,0,0,0,57.66,17.29,5.76
153.463865,2,0.006516,0,2,2,1,0,0,1,19.31,0,0,0,0,1,1,1,1,1,91.49,15.76,5.76
123.860101,0,0.016147,1,3,3,1,0,1,1,24.17,0,0,0,0,0,0,0,0,0,30.09,18.6,5.76
148.961842,0,0.020139,0,3,2,0,0,1,1,18.35,0,0,0,0,0,0,0,0,0,37.99,17.4,5.76
131.405625,1,0.02283,0,2,2,1,1,0,0,17.32,0,0,0,1,1,0,1,0,1,88.51,16.08,5.76
66.655408,0,0.030005,0,3,2,0,0,1,1,12.41,1,0,0,0,0,0,0,0,0,68.53,17.49,5.76
95.926297,0,0.010425,0,3,3,1,1,1,0,21.39,0,0,0,0,0,0,0,0,0,62.42,17.77,5.76
115.189888,1,0.008681,0,2,3,1,1,1,0,22.81,0,0,0,0,0,0,1,1,1,110.87,16.73,5.76
91.945038,2,0.032628,0,0,2,0,0,1,1,14.87,1,0,0,0,0,0,1,0,1,67.48,15.6,5.76
149.843396,2,0.020021,0,0,2,0,0,1,1,19.02,0,0,0,0,0,0,0,0,1,61.23,15.84,5.76
162.591415,2,0.018451,0,0,2,0,0,1,1,19.18,0,1,0,0,0,1,1,1,1,63.59,16.25,5.76
95.97549,2,0.010419,0,1,2,1,1,0,0,15.17,0,0,0,0,0,0,0,0,1,98.1,15.76,5.76
68.165053,0,0.029341,1,3,2,1,1,0,0,12.85,0,0,0,0,0,1,1,0,0,31.27,17.21,5.76
84.39624,1,0.035547,0,2,2,0,1,1,0,14.26,0,0,0,0,0,0,0,0,1,111.98,17.2,5.76
114.94659,2,0.0087,0,2,2,1,0,0,1,16.11,0,0,0,1,0,0,0,0,1,96.91,15.87,5.76
96.318151,0,0.051911,0,3,2,1,0,0,1,14.87,1,0,0,0,0,0,0,0,0,48.76,18.06,5.76
118.09656,1,0.025403,0,0,2,0,1,1,0,16.38,1,0,0,0,0,1,0,1,1,61.45,16.38,5.76
98.390185,1,0.030491,0,0,2,0,0,1,1,15.25,0,0,1,0,0,0,1,0,1,75.76,17.21,5.76
115.369943,0,0.008668,0,3,3,1,0,1,1,22.86,0,0,1,0,0,0,0,0,0,56.42,17.46,5.76
91.976275,0,0.021745,0,3,2,0,1,1,0,14.42,0,0,0,0,0,0,0,0,0,47.61,17.99,5.76
185.47414,2,0.010783,1,0,2,0,0,1,1,20.43,0,0,0,0,0,0,0,0,1,39.91,16.47,5.76
79.989509,0,0.037505,0,3,2,1,0,0,1,13.42,1,0,0,1,1,1,1,0,0,48.17,16.6,5.76
80.015233,2,0.062488,0,0,2,0,0,1,1,14.05,0,0,0,0,0,0,0,1,1,67.13,15.5,5.76
73.03114,0,0.041078,0,3,2,1,1,0,0,13.8,0,0,0,0,0,1,0,0,0,59.57,17.26,5.76
96.101282,2,0.010406,0,2,2,1,1,0,0,14.94,0,0,1,0,0,0,1,0,1,103.04,15.78,5.76
96.934773,2,0.030949,0,0,2,1,0,0,1,15.12,1,0,0,0,0,0,1,0,1,70.67,15.67,5.76
126.830719,1,0.039423,0,0,3,1,1,0,1,26.13,0,0,0,0,1,0,0,0,1,67.63,15.81,5.76
147.010976,0,0.020407,0,3,2,1,0,0,1,18.35,0,0,1,1,1,0,0,0,0,44.7,18.86,5.76
135.584656,1,0.022126,0,0,2,1,1,0,0,17.47,0,0,0,0,0,0,0,0,1,66.29,17.32,5.76
147.010976,2,0.020407,0,0,2,1,0,0,1,18.35,0,0,1,1,1,0,0,0,1,64.23,16.13,5.76
94.980144,1,0.031586,0,0,2,0,0,1,1,15.2,1,0,0,0,0,1,1,0,1,74.93,16.85,5.76
72.972421,0,0.027408,1,3,2,1,1,0,0,12.81,1,0,0,0,0,0,1,0,0,30.15,16.82,5.76
213.79206,1,0.014032,0,0,2,1,1,0,0,22.33,1,1,1,1,0,0,0,1,1,60.82,15.99,5.76
114.689093,0,0.043596,0,3,2,1,1,0,0,16.42,0,0,0,0,1,0,0,0,0,50.2,18.48,5.76
102.377191,1,0.029303,0,0,2,0,1,1,0,15.69,0,0,0,0,0,0,0,0,1,71.77,16.67,5.76
84.209239,0,0.035626,0,3,2,0,1,1,0,14.66,0,0,1,0,0,0,0,0,0,58.88,16.98,5.76
75.610705,1,0.039677,0,0,2,1,0,0,1,13.06,0,0,0,0,1,1,1,1,1,72.26,15.88,5.76
91.196889,0,0.032896,0,3,2,0,1,1,0,14.87,0,0,0,0,0,0,1,0,0,59,17.99,5.76
97.200438,0,0.010288,0,3,2,0,1,1,0,15.3,0,0,0,0,1,0,0,0,0,48,17.12,5.76
101.06836,0,0.029683,0,3,2,0,0,1,1,15.54,1,0,0,0,0,0,0,0,0,57.03,17.97,5.76
94.374472,2,0.031788,0,0,2,0,1,1,0,14.86,0,0,1,0,0,0,1,0,1,67.81,15.7,5.76
143.194705,2,0.02095,0,0,2,1,1,0,0,18.15,0,1,1,1,0,0,0,0,1,66.39,15.8,5.76
70.944142,1,0.028191,1,0,2,1,0,0,1,13.89,0,0,0,0,1,0,0,0,1,52.87,17.05,5.76
70.561509,0,0.042516,0,3,2,0,1,1,0,13.24,0,0,0,0,0,0,0,0,0,65.8,18.43,5.76
75.923015,1,0.039514,0,0,2,1,1,0,0,13.69,0,0,1,0,0,0,0,0,1,75.88,16.57,5.76
97.955712,2,0.020417,0,1,3,1,1,1,0,21.13,0,0,0,0,0,0,1,0,1,105.81,15.85,5.76
95.081895,0,0.031552,0,3,2,1,1,0,0,15.07,0,0,0,0,0,0,0,0,0,53.43,16.96,5.76
112.257847,2,0.008908,0,2,2,0,0,1,1,16.06,0,1,0,0,0,0,0,0,1,92.17,15.87,5.76
99.996981,1,0.020001,1,0,2,0,1,1,0,15.24,0,0,0,0,0,1,1,1,1,51.47,17.23,5.76
72.003007,1,0.013888,0,1,2,1,0,0,1,13.79,0,0,0,0,1,0,1,0,1,107.02,16.88,5.76
87.255347,0,0.034382,0,3,2,1,0,0,1,14.2,0,0,1,0,0,0,0,0,0,54.94,17.89,5.76
90.405916,2,0.022122,0,1,2,1,1,0,0,14.69,0,0,1,1,0,0,0,0,1,96.6,15.66,5.76
117.77177,0,0.042455,0,3,2,1,1,0,0,16.49,0,0,1,1,0,0,0,0,0,43.43,18.38,5.76
97.499661,2,0.030769,0,2,2,0,1,1,0,15.4,0,0,0,0,0,0,1,0,1,96.8,16.46,5.76
88.749828,2,0.033803,0,0,2,1,0,0,1,14.25,0,0,0,0,0,0,1,0,1,71.58,15.69,5.76
115.950946,1,0.025873,0,0,3,0,1,1,1,23.66,0,0,0,0,0,0,0,0,1,67.35,17.22,5.76
72.174434,0,0.069277,0,3,2,1,1,0,0,12.74,1,0,0,0,0,1,1,0,0,53.44,18.99,5.76
84.290021,0,0.035591,0,3,2,0,1,1,0,14.46,0,1,0,0,0,0,0,0,0,58.31,17.31,5.76
84.39624,1,0.023698,1,0,2,0,0,1,1,14.26,0,0,0,0,0,1,0,0,1,53.6,16.89,5.76
94.499997,1,0.010582,0,2,2,0,0,1,1,14.95,1,0,0,0,0,0,0,0,1,112.27,17.29,5.76
80.836956,2,0.037112,0,0,2,0,1,1,0,13.8,0,0,0,0,0,0,0,0,1,70.89,15.67,5.76
166.842565,1,0.017981,0,0,2,0,0,1,1,19.38,1,0,0,0,0,0,0,0,1,66.63,17.44,5.76
103.197413,2,0.01938,1,0,2,1,0,0,1,15.57,0,0,0,0,0,0,0,0,1,48.46,15.72,5.76
131.405625,0,0.00761,0,3,2,1,1,0,0,17.32,0,0,0,1,1,0,1,0,0,44.32,17.07,5.76
90.985705,1,0.010991,0,2,2,1,0,0,1,14.74,1,0,1,0,0,0,0,0,1,103.02,16.7,5.76
107.008329,1,0.046725,0,0,2,1,0,0,1,15.53,1,0,0,1,1,0,0,0,1,68.15,16.82,5.76
82.549855,2,0.012114,0,2,2,1,1,0,0,14.57,0,0,0,0,1,0,1,0,1,111.14,16.23,5.76
69.125579,2,0.014466,0,1,2,0,1,1,0,13.6,0,0,1,0,0,0,0,0,1,119.69,15.53,5.76
76.614581,2,0.026105,1,0,2,0,1,1,0,13.15,0,0,0,0,0,1,1,1,1,46.48,15.75,5.76
96.934773,1,0.020632,1,0,2,0,0,1,1,15.12,1,0,0,0,0,0,0,0,1,51.73,17.07,5.76
88.158225,2,0.022686,1,0,2,1,0,0,1,14.28,1,0,0,0,1,1,1,1,1,49.63,15.59,5.76
95.97549,1,0.031258,0,0,2,1,1,0,0,15.17,0,0,0,0,0,0,0,0,1,72.09,16.5,5.76
94.146847,2,0.031865,0,0,2,1,0,0,1,14.93,1,0,1,0,0,1,1,1,1,72.01,15.55,5.76
104.859802,0,0.02861,0,3,3,1,1,1,0,21.94,0,0,0,0,0,0,1,1,0,56.58,16.83,5.76
100.818168,2,0.019838,1,0,2,1,1,0,0,15.62,0,0,0,1,0,0,1,0,1,50.09,15.65,5.76
73.03114,1,0.041078,0,2,2,1,1,0,0,13.8,0,0,0,0,0,1,0,0,1,108.52,16.54,5.76
72.752377,1,0.027491,1,0,2,0,1,1,0,12.86,0,0,0,0,0,0,1,0,1,57.69,17.03,5.76
75.339866,2,0.026546,1,0,3,1,1,1,0,20.38,0,1,1,0,0,0,0,0,1,58.17,15.63,5.76
91.99123,2,0.010871,0,1,2,0,0,1,1,14.87,0,0,1,0,0,0,0,0,1,96.02,15.61,5.76
72.91603,1,0.013714,0,2,2,1,0,0,1,12.97,0,0,0,0,0,0,1,0,1,110.27,15.63,5.76
115.846149,0,0.017264,0,3,3,1,0,1,1,22.92,0,1,1,0,0,0,0,0,0,54.47,17.47,5.76
94.499997,2,0.031746,0,0,2,1,1,0,0,14.95,0,0,1,0,0,0,0,0,1,73.8,15.7,5.76
89.795982,0,0.022273,1,3,2,0,1,1,0,14.37,0,0,0,0,0,1,1,1,0,32.36,18.42,5.76
113.023291,2,0.026543,0,0,2,0,0,1,1,16.03,0,1,0,0,0,0,0,0,1,63.49,15.81,5.76
91.389244,2,0.010942,0,2,2,0,0,1,1,15.02,0,1,1,1,1,1,0,0,1,104.63,15.57,5.76
66.623185,0,0.045029,0,3,2,1,1,0,0,12.25,0,1,1,1,0,0,0,0,0,55.17,16.48,5.76
130.673071,0,0.038263,0,3,3,1,1,1,0,24.95,0,0,0,1,1,1,1,0,0,40.44,16.97,5.76
94.220514,1,0.03184,0,0,2,0,1,1,0,15.03,0,1,1,0,0,0,1,0,1,77.44,16.38,5.76
107.127932,2,0.018669,1,0,3,1,0,1,1,22.13,0,0,0,0,0,1,1,1,1,50.41,15.54,5.76
99.679976,2,0.010032,0,1,2,1,0,0,1,15.64,1,1,1,0,1,0,0,0,1,96.52,15.6,5.76
96.579911,0,0.020708,1,3,2,1,1,0,0,15.42,0,0,0,0,0,0,0,0,0,29.8,18.12,5.76
75.610699,1,0.039677,0,0,2,1,0,0,1,13.54,1,0,0,0,0,0,0,0,1,77.13,17.08,5.76
75.779132,2,0.039589,0,0,2,1,1,0,0,13.06,0,0,1,0,0,0,1,0,1,75.75,15.67,5.76
109.842378,0,0.027312,0,3,2,0,1,1,0,15.88,1,0,0,0,0,0,0,0,0,53.84,19.22,5.76
204.580965,2,0.014664,0,2,2,0,1,1,0,21.62,1,0,0,1,0,0,0,1,1,73.65,15.98,5.76
108.801228,0,0.009191,0,3,2,0,1,1,0,15.82,0,0,0,0,0,0,0,0,0,54.34,17.12,5.76
113.497814,2,0.008811,0,2,2,0,0,1,1,16.1,0,0,0,0,0,0,0,0,1,92.97,16.06,5.76
71.891582,0,0.01391,0,3,2,1,0,0,1,12.79,1,0,1,0,1,0,0,0,0,61.52,18.92,5.76
94.481435,2,0.021168,1,0,2,0,0,1,1,15.01,1,0,0,0,0,0,0,0,1,43.79,15.62,5.76
117.27499,2,0.025581,0,0,2,1,0,0,1,16.64,0,0,0,0,0,1,1,0,1,68.73,15.71,5.76
90.94353,0,0.032988,0,3,2,0,0,1,1,14.67,0,0,1,0,0,0,1,0,0,62.89,18.05,5.76
113.696069,1,0.026386,0,0,2,1,1,0,0,16.15,0,0,0,0,0,0,1,0,1,70.08,17.45,5.76
73.440309,1,0.04085,0,2,2,0,0,1,1,13.73,0,0,1,0,0,0,0,0,1,115.65,16.67,5.76
154.237156,0,0.019451,0,3,2,0,1,1,0,18.66,0,1,0,1,0,0,0,1,0,37.05,17.54,5.76
100.558121,1,0.009944,0,2,2,1,0,0,1,15.32,0,0,0,0,0,0,0,0,1,99.61,16.56,5.76
74.755331,2,0.026754,1,0,2,0,1,1,0,12.97,0,0,0,1,1,1,1,0,1,47.63,15.71,5.76
87.255347,0,0.011461,0,3,2,0,0,1,1,14.2,0,0,0,0,0,0,0,0,0,62.4,18.63,5.76
188.470126,2,0.015918,0,0,2,1,0,0,1,20.84,1,0,0,1,0,0,1,0,1,61.39,15.89,5.76
75.521203,0,0.039724,0,3,2,0,1,1,0,13.23,0,0,0,1,1,0,0,0,0,47.97,16.53,5.76
74.045767,0,0.040515,0,3,2,1,0,0,1,13.86,0,0,1,0,1,0,0,0,0,61.01,17.95,5.76
126.325189,2,0.007916,0,2,2,1,0,0,1,17.13,1,0,0,0,1,0,0,1,1,94.39,15.74,5.76
70.304809,2,0.042671,0,0,2,1,0,0,1,13.4,1,0,0,0,1,0,1,0,1,80.3,15.52,5.76
154.787153,0,0.019381,0,3,2,0,0,1,1,18.82,1,1,0,1,0,0,0,1,0,36.94,16.9,5.76
78.102864,0,0.012804,0,3,2,0,0,1,1,14.32,0,0,1,0,0,0,0,0,0,62.62,16.44,5.76
69.716654,2,0.014344,0,2,2,0,0,1,1,13.18,0,0,0,0,0,0,0,0,1,114.9,15.49,5.76
120.138315,1,0.024971,0,2,2,0,0,1,1,16.55,0,0,0,1,0,1,1,1,1,84.13,15.76,5.76
101.699891,0,0.009833,0,3,2,1,0,0,1,15.39,0,0,0,0,1,0,0,0,0,52.8,18.05,5.76
77.896748,1,0.038513,0,0,2,0,1,1,0,14.14,1,1,0,0,0,1,0,0,1,73.21,15.59,5.76
